Id,Id_user,Id_item,App_name,Genres,Developer,Release_date,Price,Recommend,Posted,Sentiment_analysis,Playtime_forever
211780bradkickass1000,bradkickass1000,211780,Conflict Desert Storm™,Action,Pivotal Games,2002.0,6.99,1,2015,2,485
21823076561198072830152,76561198072830152,218230,PlanetSide 2,Action,Daybreak Game Company,2012.0,0.0,1,2013,2,6330
23041076561198072830152,76561198072830152,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2013,1,9132
21150076561198092384284,76561198092384284,211500,RaceRoom Racing Experience,Free to Play,Sector3 Studios,2013.0,160.91,1,2015,2,236
220200whycantidraw,whycantidraw,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2014,2,1867
270550Darkness211,Darkness211,270550,Yet Another Zombie Defense,Action,Awesome Games Studio,2014.0,1.99,0,2015,0,56
104900WTFH555,WTFH555,104900,ORION: Prelude,Action,"Trek Industries, Inc",2013.0,0.99,1,2015,0,43
25601076561198030777156,76561198030777156,256010,Jagged Alliance Flashback,Indie,Full Control,2014.0,19.99,0,2015,0,43
220tesreat,tesreat,220,Half-Life 2,Action,Valve,2004.0,9.99,1,2015,1,600
20848076561198069488221,76561198069488221,208480,Assassin’s Creed® III,Adventure,Ubisoft Montreal,2012.0,19.99,0,2015,0,29
105600ReloyJenkins,ReloyJenkins,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,1,2171
105600ReloyJenkins,ReloyJenkins,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,1,2171
105600ReloyJenkins,ReloyJenkins,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,1,2171
105600ReloyJenkins,ReloyJenkins,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,1,2171
220200ReloyJenkins,ReloyJenkins,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2013,2,3152
220200ReloyJenkins,ReloyJenkins,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2013,2,3152
220200ReloyJenkins,ReloyJenkins,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2013,2,3152
220200ReloyJenkins,ReloyJenkins,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2013,2,3152
211820ReloyJenkins,ReloyJenkins,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2014,2,8439
211820ReloyJenkins,ReloyJenkins,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2014,2,8439
211820ReloyJenkins,ReloyJenkins,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2014,2,8439
211820ReloyJenkins,ReloyJenkins,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2014,2,8439
274900Wizardkoer,Wizardkoer,274900,Murder Miners,Action,JForce Games,2014.0,0.99,1,2015,2,58
28745076561198086100927,76561198086100927,287450,Rise of Nations: Extended Edition,Simulation,"SkyBox Labs,Big Huge Games",2014.0,19.99,1,2014,2,862
34601076561198029997863,76561198029997863,346010,Besiege,Indie,Spiderling Studios,2015.0,7.99,1,2015,2,2309
211820Den_Lad,Den_Lad,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2013,1,2370
23041076561198048055849,76561198048055849,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2014,2,22547
49520wolfclawe,wolfclawe,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2013,2,12068
223470wolfclawe,wolfclawe,223470,POSTAL 2,Action,Running With Scissors,2003.0,9.99,1,2014,1,942
105600Wolkren,Wolkren,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,2,28459
271590lifeondelay,lifeondelay,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,1,19497
730Woluf,Woluf,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,0,2015,2,85837
38410wolvau,wolvau,38410,Fallout 2: A Post Nuclear Role Playing Game,RPG,Black Isle Studios,1998.0,9.99,0,2013,1,41
40800wolvau,wolvau,40800,Super Meat Boy,Indie,Team Meat,2010.0,14.99,1,2013,0,98
224500wolvau,wolvau,224500,Gnomoria,Indie,Robotronic Games,2016.0,14.99,0,2015,0,29
241930wolvau,wolvau,241930,Middle-earth™: Shadow of Mordor™,Action,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,19.99,0,2015,0,153
206420WomBatman230,WomBatman230,206420,Saints Row IV,Action,Deep Silver Volition,2013.0,14.99,1,2013,2,2957
33930Wdsy,Wdsy,33930,Arma 2: Operation Arrowhead,Action,Bohemia Interactive,2010.0,19.99,1,2011,2,41256
206500Wdsy,Wdsy,206500,AirMech Strike,Action,Carbon Games,2012.0,0.0,1,2012,1,2238
204530Wdsy,Wdsy,204530,Infested Planet,Action,Rocket Bear Games,2014.0,14.99,1,2013,1,1705
310790Wdsy,Wdsy,310790,Geometry Wars™ 3: Dimensions Evolved,Action,"Lucid Games,Aspyr (Mac &amp; Linux)",2014.0,14.99,1,2015,1,743
257510Wdsy,Wdsy,257510,The Talos Principle,Action,Croteam,2014.0,39.99,1,2014,2,5321
225360wookieegoldberg,wookieegoldberg,225360,DARK,Action,Realmforge Studios,2013.0,9.99,0,2013,2,89
235600wookieegoldberg,wookieegoldberg,235600,Tom Clancy’s Splinter Cell Blacklist,Action,Ubisoft Toronto,2013.0,29.99,1,2014,1,5114
730denkmeames,denkmeames,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,26112
22460076561198026735838,76561198026735838,224600,Defiance,Action,"Trion Worlds, Inc.",2014.0,0.0,0,2014,1,242
34255076561198047513395,76561198047513395,342550,Phantasmal: Survival Horror Roguelike,Indie,Eyemobi Ltd.,2016.0,14.99,1,2015,1,45
30778076561198047513395,76561198047513395,307780,Mortal Kombat X,Action,"NetherRealm Studios,High Voltage Software",2015.0,19.99,0,2015,0,2973
37716076561198047513395,76561198047513395,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,0,12959
320carterbegrie,carterbegrie,320,Half-Life 2: Deathmatch,Action,Valve,2004.0,4.99,0,2015,0,10
4000carterbegrie,carterbegrie,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2015,2,72393
209000carterbegrie,carterbegrie,209000,Batman™: Arkham Origins,Action,"WB Games Montreal,Splash Damage",2013.0,19.99,1,2015,0,522
730carterbegrie,carterbegrie,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,0,2015,2,11037
346010carterbegrie,carterbegrie,346010,Besiege,Indie,Spiderling Studios,2015.0,7.99,1,2015,2,1527
10741076561198066846892,76561198066846892,107410,Arma 3,Action,Bohemia Interactive,2013.0,39.99,0,2014,0,3601
400076561198085267385,76561198085267385,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,1,2584
1050076561197980188639,76561197980188639,10500,Empire: Total War™,Strategy,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009.0,19.99,1,2015,2,6179
220200guatemalaaa,guatemalaaa,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2014,1,5771
330840guatemalaaa,guatemalaaa,330840,Game of Thrones - A Telltale Games Series,Adventure,Telltale Games,2014.0,29.99,1,2014,1,861
240yungwarez,yungwarez,240,Counter-Strike: Source,Action,Valve,2004.0,19.99,1,2012,0,66350
212680yungwarez,yungwarez,212680,FTL: Faster Than Light,Indie,Subset Games,2012.0,9.99,1,2013,1,13016
4952076561198059866467,76561198059866467,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,0,22731
7940mozdawg,mozdawg,7940,Call of Duty® 4: Modern Warfare®,Action,"Infinity Ward,Aspyr (Mac)",2007.0,19.99,1,2014,1,1694
8870mozdawg,mozdawg,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,0,1123
9480SociopathicDestruction,SociopathicDestruction,9480,Saints Row 2,Action,Volition,2009.0,9.99,0,2015,0,203
220780xander_168,xander_168,220780,Thomas Was Alone,Indie,Bithell Games,2012.0,9.99,1,2014,2,80
292240xander_168,xander_168,292240,"Spy Fox 2 ""Some Assembly Required""",Adventure,Humongous Entertainment,1999.0,6.99,1,2014,1,60
22024076561198136842952,76561198136842952,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2015,2,2100
11340076561198136842952,76561198136842952,113400,APB Reloaded,Action,Reloaded Productions,2011.0,0.0,0,2015,1,67837
20430076561198077207405,76561198077207405,204300,Awesomenauts - the 2D moba,Action,Ronimo Games,2012.0,0.0,1,2014,2,3087
25249076561198077207405,76561198077207405,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2015,2,3261
32233076561198077207405,76561198077207405,322330,Don't Starve Together,Adventure,Klei Entertainment,2016.0,14.99,1,2015,2,2465
34611076561198077207405,76561198077207405,346110,ARK: Survival Evolved,Action,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,1,19361
38957076561198077207405,76561198077207405,389570,Mitos.is: The Game,Free to Play,Freakinware Studios,2015.0,0.0,1,2015,2,61
301520iBluz,iBluz,301520,Robocraft,Action,Freejam,2017.0,0.0,1,2015,1,9783
113200habbokid22,habbokid22,113200,The Binding of Isaac,Action,Edmund McMillen and Florian Himsl,2011.0,4.99,1,2013,2,2891
107410TheZomyo,TheZomyo,107410,Arma 3,Action,Bohemia Interactive,2013.0,39.99,0,2015,1,15344
221100TheZomyo,TheZomyo,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,1,8294
99900TWENNYJUANPIKLETS,TWENNYJUANPIKLETS,99900,Spiral Knights,Action,Grey Havens,2011.0,0.0,1,2013,1,596
23914076561198066290766,76561198066290766,239140,Dying Light,Action,Techland,2015.0,39.99,1,2015,2,1685
3628905343039,5343039,362890,Black Mesa,Action,Crowbar Collective,2015.0,19.99,1,2015,2,938
304930XeroChances,XeroChances,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2015,1,2056
271590xeroer,xeroer,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,2,10719
2450bawblybooiscommingtoeatyou,bawblybooiscommingtoeatyou,2450,Bloody Good Time,Action,Outerlight Ltd.,2010.0,4.99,1,2014,1,241
239820bawblybooiscommingtoeatyou,bawblybooiscommingtoeatyou,239820,Game Dev Tycoon,Casual,Greenheart Games,2013.0,9.99,1,2015,2,1703
312990bawblybooiscommingtoeatyou,bawblybooiscommingtoeatyou,312990,The Expendabros,Action,Free Lives,2014.0,0.0,1,2015,2,61
359050bawblybooiscommingtoeatyou,bawblybooiscommingtoeatyou,359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,Action,marbenx,2015.0,0.99,1,2015,1,82
24487076561198040340682,76561198040340682,244870,Electronic Super Joy,Action,Michael Todd Games,2013.0,7.99,1,2014,0,1266
23982076561198040340682,76561198040340682,239820,Game Dev Tycoon,Casual,Greenheart Games,2013.0,9.99,1,2013,2,1218
222880Iassassinatedkennedy,Iassassinatedkennedy,222880,Insurgency,Action,New World Interactive,2014.0,9.99,1,2015,2,1387
73076561198024559632,76561198024559632,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,0,44189
4000MatusPocus,MatusPocus,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,0,50113
22380MatusPocus,MatusPocus,22380,Fallout: New Vegas,Action,Obsidian Entertainment,2010.0,9.99,1,2015,2,5790
204360MatusPocus,MatusPocus,204360,Castle Crashers®,Action,The Behemoth,2012.0,14.99,1,2015,1,1575
99900MatusPocus,MatusPocus,99900,Spiral Knights,Action,Grey Havens,2011.0,0.0,1,2015,2,869
206500MatusPocus,MatusPocus,206500,AirMech Strike,Action,Carbon Games,2012.0,0.0,1,2015,1,2653
238460MatusPocus,MatusPocus,238460,BattleBlock Theater®,Action,The Behemoth,2014.0,14.99,1,2015,1,4616
206420MatusPocus,MatusPocus,206420,Saints Row IV,Action,Deep Silver Volition,2013.0,14.99,1,2015,1,5869
62076561198110607508,76561198110607508,620,Portal 2,Action,Valve,2011.0,19.99,1,2015,2,740
33930leherplederp,leherplederp,33930,Arma 2: Operation Arrowhead,Action,Bohemia Interactive,2010.0,19.99,1,2012,2,11317
17080leherplederp,leherplederp,17080,Tribes: Ascend,Action,Hi-Rez Studios,2012.0,0.0,1,2013,0,962
218230leherplederp,leherplederp,218230,PlanetSide 2,Action,Daybreak Game Company,2012.0,0.0,1,2015,2,8351
230410leherplederp,leherplederp,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2013,2,4575
244930leherplederp,leherplederp,244930,SNOW,Free to Play,Poppermost Productions,2013.0,0.0,0,2015,0,190
221100leherplederp,leherplederp,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,0,2014,0,1545
355840leherplederp,leherplederp,355840,Survarium,Action,Vostok Games,2015.0,0.0,1,2015,1,74
200210xthunder8irdx,xthunder8irdx,200210,Realm of the Mad God,Action,Wild Shadow Studios,2012.0,0.0,1,2014,1,36863
303210Xtr3m3AU,Xtr3m3AU,303210,The Beginner's Guide,Adventure,Everything Unlimited Ltd.,2015.0,9.99,1,2015,0,85
23372076561198013600577,76561198013600577,233720,Surgeon Simulator,Action,Bossa Studios,2013.0,9.99,1,2013,2,378
25137076561198013600577,76561198013600577,251370,Escape Goat,Action,MagicalTimeBean,2012.0,4.99,1,2013,2,51
4000AncestorSiezzz,AncestorSiezzz,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,0,59267
20916076561198065785303,76561198065785303,209160,Call of Duty®: Ghosts,Action,Infinity Ward,2014.0,59.99,1,2014,2,2037
304930xXPERT_HUNTERx,xXPERT_HUNTERx,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2015,2,1535
313120xXPERT_HUNTERx,xXPERT_HUNTERx,313120,Stranded Deep,Adventure,Beam Team Games,2015.0,14.99,1,2015,1,294
20809076561197986891235,76561197986891235,208090,Loadout,Action,Edge of Reality,2014.0,0.0,1,2014,1,1022
30283076561198117057917,76561198117057917,302830,BLOCKADE 3D,Action,Shumkov Dmitriy,2014.0,0.0,1,2015,0,1064
39146076561198117057917,76561198117057917,391460,WARMODE,Action,WARTEAM,2015.0,0.0,1,2015,1,343
239140LittleWickle,LittleWickle,239140,Dying Light,Action,Techland,2015.0,39.99,1,2015,2,23473
3490076561198113977933,76561198113977933,34900,Bad Rats: the Rats' Revenge,Indie,Invent4 Entertainment,2009.0,0.99,1,2015,1,6
887076561198113977933,76561198113977933,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,1,939
37716076561198113977933,76561198113977933,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,2,10531
73076561198099278832,76561198099278832,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,2545
20179076561198099278832,76561198099278832,201790,Orcs Must Die! 2,Action,Robot Entertainment,2012.0,14.99,1,2014,2,624
24160076561198099278832,76561198099278832,241600,Rogue Legacy,Action,Cellar Door Games,2013.0,14.99,1,2013,1,1231
30493076561198068696167,76561198068696167,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,0,2014,0,7914
24857076561198061981193,76561198061981193,248570,Toribash,Action,Nabi Studios,2006.0,0.0,1,2015,2,266
23041076561198094106185,76561198094106185,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2014,1,43710
21495076561197988840650,76561197988840650,214950,Total War™: ROME II - Emperor Edition,Strategy,Creative Assembly,2013.0,59.95,0,2013,1,6021
23615076561197988840650,76561197988840650,236150,Starpoint Gemini 2,Action,Little Green Men Games,2014.0,34.99,1,2015,1,64
10560076561198091605281,76561198091605281,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,2,16399
230410Yadelsxo,Yadelsxo,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2014,2,4484
49520yaknakz,yaknakz,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,2,5546
252490yamaaaaa,yamaaaaa,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,2,17650
265930yamaaaaa,yamaaaaa,265930,Goat Simulator,Casual,Coffee Stain Studios,2014.0,9.99,1,2014,0,566
312150yamaaaaa,yamaaaaa,312150,Wild Warfare,Action,Hyper Hippo Games,2014.0,2.99,1,2014,1,45
250900Cybs,Cybs,250900,The Binding of Isaac: Rebirth,Action,"Nicalis, Inc.",2014.0,14.99,1,2014,1,13794
264280Cybs,Cybs,264280,99 Levels To Hell,Action,"Zaxis Games,B-evil",2014.0,4.99,0,2014,1,140
239140Cybs,Cybs,239140,Dying Light,Action,Techland,2015.0,39.99,1,2015,1,2978
246620Cybs,Cybs,246620,Plague Inc: Evolved,Casual,Ndemic Creations,2016.0,14.99,1,2014,1,138
308420Cybs,Cybs,308420,Ziggurat,Action,Milkstone Studios,2014.0,14.99,1,2014,2,687
105600mcjacob,mcjacob,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,2,4222
215470mcjacob,mcjacob,215470,Primal Carnage,Action,Lukewarm Media,2012.0,7.99,1,2013,2,146
252490mcjacob,mcjacob,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,1,15539
249130mcjacob,mcjacob,249130,LEGO® Marvel™ Super Heroes,Action,Traveller's Tales,2013.0,19.99,1,2013,2,319
550amazingcpan,amazingcpan,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2014,1,2357
211420amazingcpan,amazingcpan,211420,DARK SOULS™: Prepare To Die™ Edition,Action,FromSoftware,2012.0,19.99,1,2014,2,4399
301520amazingcpan,amazingcpan,301520,Robocraft,Action,Freejam,2017.0,0.0,1,2014,1,1795
206420yellomit2k,yellomit2k,206420,Saints Row IV,Action,Deep Silver Volition,2013.0,14.99,1,2013,2,3728
270550yellomit2k,yellomit2k,270550,Yet Another Zombie Defense,Action,Awesome Games Studio,2014.0,1.99,1,2014,1,169
241930yellomit2k,yellomit2k,241930,Middle-earth™: Shadow of Mordor™,Action,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,19.99,1,2014,2,1097
242920YellowTanjelo,YellowTanjelo,242920,Banished,Indie,Shining Rock Software LLC,2014.0,19.99,1,2014,0,678
400daxtus,daxtus,400,Portal,Action,Valve,2007.0,9.99,1,2014,0,1426
208090WTkFox,WTkFox,208090,Loadout,Action,Edge of Reality,2014.0,0.0,0,2015,0,343
1018076561198040726300,76561198040726300,10180,Call of Duty®: Modern Warfare® 2,Action,"Infinity Ward,Aspyr (Mac)",2009.0,19.99,0,2013,1,3282
73076561198098040975,76561198098040975,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,44115
73076561198098040975,76561198098040975,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,44115
73076561198098040975,76561198098040975,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,44115
73076561198098040975,76561198098040975,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,44115
34948076561198098040975,76561198098040975,349480,Modular Combat,Action,Ascension Entertainment LLC,2008.0,0.0,1,2015,1,47
34948076561198098040975,76561198098040975,349480,Modular Combat,Action,Ascension Entertainment LLC,2008.0,0.0,1,2015,1,47
34948076561198098040975,76561198098040975,349480,Modular Combat,Action,Ascension Entertainment LLC,2008.0,0.0,1,2015,1,47
34948076561198098040975,76561198098040975,349480,Modular Combat,Action,Ascension Entertainment LLC,2008.0,0.0,1,2015,1,47
24076561198044511328,76561198044511328,240,Counter-Strike: Source,Action,Valve,2004.0,19.99,1,2013,2,165374
4000yokta,yokta,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2013,1,31027
8930yokta,yokta,8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2014,1,12742
217200yokta,yokta,217200,Worms Armageddon,Strategy,Team17 Digital Ltd,1999.0,14.99,1,2013,2,20259
235800yokta,yokta,235800,Audiosurf 2,Indie,Dylan Fitterer,2015.0,14.99,1,2013,1,2342
221910yokta,yokta,221910,The Stanley Parable,Adventure,Galactic Cafe,2013.0,14.99,1,2013,1,428
232910yokta,yokta,232910,TrackMania² Stadium,Racing,Nadeo,2013.0,9.99,0,2013,1,282
264200YoloGhost,YoloGhost,264200,One Finger Death Punch,Action,Silver Dollar Games,2014.0,4.99,1,2014,2,426
301910YoloGhost,YoloGhost,301910,Saints Row: Gat out of Hell,Action,"Deep Silver Volition,High Voltage Software",2015.0,14.99,0,2015,0,189
291550YoloGhost,YoloGhost,291550,Brawlhalla,Action,Blue Mammoth Games,2017.0,0.0,1,2015,2,1104
10560076561198058819691,76561198058819691,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,0,27421
730DHISHANT,DHISHANT,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,52494
49520DHISHANT,DHISHANT,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,1,1653
730_bailey,_bailey,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,50226
417860_bailey,_bailey,417860,Emily is Away,Adventure,Kyle Seeley,2015.0,0.0,1,2015,1,31
1250--000--,--000--,1250,Killing Floor,Action,Tripwire Interactive,2009.0,19.99,1,2014,1,2949
730youagain,youagain,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,23793
204300napoleoninrags,napoleoninrags,204300,Awesomenauts - the 2D moba,Action,Ronimo Games,2012.0,0.0,1,2014,2,2336
219150napoleoninrags,napoleoninrags,219150,Hotline Miami,Action,Dennaton Games,2012.0,9.99,1,2013,1,230
324810napoleoninrags,napoleoninrags,324810,TOXIKK™,Action,Reakktor Studios,2016.0,0.0,1,2015,1,112
38636076561198072332727,76561198072332727,386360,SMITE®,Action,Hi-Rez Studios,2015.0,0.0,1,2015,1,25754
34476076561198131296449,76561198131296449,344760,Reign Of Kings,Action,Code}{atch,2015.0,19.99,1,2015,1,909
1748076561198059865927,76561198059865927,17480,Command & Conquer: Red Alert 3,Strategy,EA Los Angeles,2008.0,19.99,1,2015,2,2549
893076561198059865927,76561198059865927,8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2015,2,14097
10560076561198059865927,76561198059865927,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,1,7166
20488076561198059865927,76561198059865927,204880,Sins of a Solar Empire®: Rebellion,Indie,"Ironclad Games,Stardock Entertainment",2012.0,39.99,1,2015,2,5527
